filename,category,n_patch,n_stof,n_ftos
SampleTBar/patches-out/Lang/25/modify-ExtendedMessageFormat.java-16030--601263faac166fcb.json,succ,20,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-8262-3c03aaa3808dae48.json,succ,2,0,0
SampleTBar/patches-out/Lang/15/modify-LookupTranslator.java-1926-506fdd09933c7f91.json,succ,15,0,0
SampleTBar/patches-out/Lang/51/modify-BooleanUtils.java-25954-3ac31ddf2d7e67ef.json,succ,17,0,0
SampleTBar/patches-out/Math/51/modify-FastMath.java-119528-743cfde153a50b02.json,succ,671,0,0
SampleTBar/patches-out/Lang/34/modify-ExtendedMessageFormat.java-6312-21e14f608086402f.json,succ,1,0,0
SampleTBar/patches-out/Math/58/modify-MathRuntimeException.java-3513--4049d245d4a32853.json,succ,45,0,0
SampleTBar/patches-out/Lang/15/modify-CharSequenceTranslator.java-2377--270823a83763445a.json,succ,2,0,0
SampleTBar/patches-out/Lang/34/modify-DateUtils.java-37256-1c27247c4822b7a.json,succ,2,0,0
SampleTBar/patches-out/Closure/12/modify-Node.java-29201-f18be12a47d1417.json,succ,196,0,0
SampleTBar/patches-out/Time/24/modify-LocalDate.java-22262--6563631d06d6ef2e.json,succ,2,0,0
SampleTBar/patches-out/Closure/12/modify-MakeDeclaredNamesUnique.java-4759--6564fdcb0b890d46.json,succ,5,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-39784-738585194acc6419.json,succ,1,0,0
SampleTBar/patches-out/Time/8/modify-DateTimeZone.java-36283--5c8d150f07cd4d04.json,succ,1,0,0
SampleTBar/patches-out/Lang/38/modify-ConstructorUtils.java-9266--59b1b8346c4ea199.json,succ,1,0,0
SampleTBar/patches-out/Closure/92/modify-CommandLineRunner.java-16347-35ee6912861c51ac.json,succ,17,0,0
SampleTBar/patches-out/Lang/25/modify-DurationFormatUtils.java-21928-21aa6aacd31d7c2d.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-NumberUtils.java-28220--1f9447fc47feb800.json,succ,1,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeZone.java-23899--4e7e150ad337b1fe.json,succ,1,0,0
SampleTBar/patches-out/Math/74/modify-AdamsMoultonIntegrator.java-16591--1064478027042ca3.json,succ,14,0,0
SampleTBar/patches-out/Time/24/modify-DefaultNameProvider.java-2897-2d76e8de03f8fd47.json,succ,11,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-30335--24193f83dc859384.json,succ,79,0,0
SampleTBar/patches-out/Math/74/modify-AdamsMoultonIntegrator.java-14694--5dbb4b7e21fcc5f4.json,succ,32,0,0
SampleTBar/patches-out/Closure/12/modify-CheckPathsBetweenNodes.java-6960-354fbf36386d8455.json,succ,60,0,0
SampleTBar/patches-out/Mockito/27/modify-Mockito.java-56945-60165f4d0e3a8f6.json,succ,18,0,0
SampleTBar/patches-out/Lang/25/modify-DateUtils.java-35233--4c4e8d38c9df3331.json,succ,1,0,0
SampleTBar/patches-out/Lang/25/modify-ExtendedMessageFormat.java-12477-237b3d038b01113.json,succ,10,0,0
SampleTBar/patches-out/Closure/12/modify-CheckPathsBetweenNodes.java-5323-1fcc6cd1448bc31e.json,succ,37,0,0
SampleTBar/patches-out/Lang/25/modify-TypeUtils.java-32097--38cbd7a458504152.json,succ,77,0,0
SampleTBar/patches-out/Lang/25/modify-TypeUtils.java-23594-795aa36ec6adb2e0.json,succ,10,0,0
SampleTBar/patches-out/Lang/38/modify-ExtendedMessageFormat.java-14968-20d1a023994ccaa8.json,succ,6,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-18197-48bc8f146c76c7e.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-NumberUtils.java-21259--637d9665cdc6a835.json,succ,1,0,0
SampleTBar/patches-out/Math/51/modify-BaseSecantSolver.java-5603-66c21614550752b7.json,succ,1,0,0
SampleTBar/patches-out/Lang/38/modify-ToStringStyle.java-51030--6e932dc98d23cd5b.json,succ,33,0,0
SampleTBar/patches-out/Math/51/modify-BaseAbstractUnivariateRealSolver.java-5175--511a2f11c3012a32.json,succ,1,0,0
SampleTBar/patches-out/Time/8/modify-GJChronology.java-20546-79d016aa1f4a1438.json,succ,288,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-4453-6d2fd596ea2fb5fc.json,succ,2,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-30267--406baae13cc39489.json,succ,41,0,0
SampleTBar/patches-out/Time/8/modify-CachedDateTimeZone.java-4187--517b7f6b4dd562f6.json,succ,16,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeFormatter.java-26184--2f7d81bd7dcee845.json,succ,30,0,0
SampleTBar/patches-out/Lang/38/modify-DurationFormatUtils.java-17226--3c60c65be95f1ee.json,succ,8,0,0
SampleTBar/patches-out/Time/8/modify-DateTimeZone.java-37495-59e5db8a7ef67007.json,succ,44,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-24780-487758302aeca1ae.json,succ,57,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-26934--145b5b593b9e3135.json,succ,10,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-28915--5b932e6329d2e518.json,succ,1,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeFormatterBuilder.java-36893--315ec5019252ab66.json,succ,29,0,0
SampleTBar/patches-out/Time/24/modify-BasicWeekyearDateTimeField.java-6289-400d954835a6806a.json,succ,1,0,0
SampleTBar/patches-out/Time/8/modify-GJChronology.java-21776-13860353e12006e7.json,succ,5,0,0
SampleTBar/patches-out/Closure/56/modify-JSError.java-6169-2bad2c6c1a5d48db.json,succ,7,0,0
SampleTBar/patches-out/Chart/23/modify-AbstractRenderer.java-80030--4266f1dd28b06422.json,succ,2,0,0
SampleTBar/patches-out/Closure/12/modify-SyntacticScopeCreator.java-4616-6deb340b9cc03233.json,succ,1,0,0
SampleTBar/patches-out/Time/8/modify-GJChronology.java-21976-1ba3b9f6fc37f549.json,succ,2,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-13241--59e88d47b9721279.json,succ,16,0,0
SampleTBar/patches-out/Chart/6/modify-AbstractObjectList.java-7540-5ccb56ca0e6dc815.json,succ,12,0,0
SampleTBar/patches-out/Closure/92/modify-CompilerOptions.java-25202-7179e7b3cc2301e5.json,succ,514,0,0
SampleTBar/patches-out/Time/8/modify-CachedDateTimeZone.java-4065-3acfdce8cd42aeae.json,succ,6,0,0
SampleTBar/patches-out/Math/51/modify-BaseSecantSolver.java-4690-59612ef7274fe1d8.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-DateUtils.java-72368--25b7689ac62f6474.json,succ,11,0,0
SampleTBar/patches-out/Math/51/modify-ExceptionContext.java-3417--7d53a6a33b7454e1.json,succ,14,0,0
SampleTBar/patches-out/Lang/38/modify-ConstructorUtils.java-9266-7b747ab7231637ce.json,succ,7,0,0
SampleTBar/patches-out/Math/51/modify-BaseSecantSolver.java-5881-6adea99ae1944ee3.json,succ,7,0,0
SampleTBar/patches-out/Lang/34/modify-ExtendedMessageFormat.java-15972-6cabd6f6bc037d6d.json,succ,10,0,0
SampleTBar/patches-out/Chart/23/modify-TextAnchor.java-4692-34c6cc532248b1d0.json,succ,1,0,0
SampleTBar/patches-out/Chart/23/modify-TextAnchor.java-4692-6a0285067207daa1.json,succ,17,0,0
SampleTBar/patches-out/Lang/15/modify-ClassUtils.java-28038-78e3f38086eb535.json,succ,8,0,0
SampleTBar/patches-out/Lang/25/modify-LocaleUtils.java-3810-70b465ab898b34f1.json,succ,2,0,0
SampleTBar/patches-out/Lang/34/modify-ExtendedMessageFormat.java-6611--731373d2edf8119d.json,succ,2,0,0
SampleTBar/patches-out/Time/8/modify-DateTimeZone.java-30234-57865a721f642a61.json,succ,20,0,0
SampleTBar/patches-out/Closure/92/modify-Compiler.java-6634-5c5968d2b6f3b3f8.json,succ,3,0,0
SampleTBar/patches-out/Closure/92/modify-CommandLineRunner.java-16844--7d10dbcfeacc6ea.json,succ,2,0,0
SampleTBar/patches-out/Closure/56/modify-Compiler.java-15252--434e8cb3aec85376.json,succ,1,0,0
SampleTBar/patches-out/Lang/38/modify-NumberUtils.java-20328--7fd15e234838d21c.json,succ,1,0,0
SampleTBar/patches-out/Lang/25/modify-NumberUtils.java-18134--3961be6b7ae80e6.json,succ,1,0,0
SampleTBar/patches-out/Time/24/modify-PreciseDurationDateTimeField.java-4158--616650122c59117c.json,succ,25,0,0
SampleTBar/patches-out/Time/8/modify-UnsupportedDurationField.java-1904-27fbb633b8314bee.json,succ,1,0,0
SampleTBar/patches-out/Time/8/modify-DateTimeZone.java-5512-14606c97aec99169.json,succ,28,0,0
SampleTBar/patches-out/Math/74/modify-AdamsNordsieckTransformer.java-11016-4f5df18ab62f107e.json,succ,10,0,0
SampleTBar/patches-out/Mockito/17/modify-CreationValidator.java-772--6adfe24e15cf9821.json,succ,46,0,0
SampleTBar/patches-out/Math/51/modify-BaseAbstractUnivariateRealSolver.java-4478--617b5c103f6633d3.json,succ,16,0,0
SampleTBar/patches-out/Lang/34/modify-ExtendedMessageFormat.java-15527-7992ccf689a843c2.json,succ,1,0,0
SampleTBar/patches-out/Closure/92/modify-JSModule.java-3502-7e4922db978bc3c.json,succ,29,0,0
SampleTBar/patches-out/Math/51/modify-BaseAbstractUnivariateRealSolver.java-9568-576b2c82ee6728b4.json,succ,95,0,0
SampleTBar/patches-out/Closure/56/modify-ComposeWarningsGuard.java-4173-48989eeb862d470b.json,succ,6,0,0
SampleTBar/patches-out/Lang/38/modify-ArrayUtils.java-19217--4fff1d1e5901dc85.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-NumberUtils.java-17857--4cbe44d7c17e4116.json,succ,1,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-25518--37fb5c261b045116.json,succ,239,0,0
SampleTBar/patches-out/Time/24/modify-BaseDateTime.java-11859--44d351e478ead291.json,succ,26,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-26104-23fddc736a12e00a.json,succ,9,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeParserBucket.java-11634-3f9ce5d9f8d980.json,succ,1,0,0
SampleTBar/patches-out/Time/8/modify-GJChronology.java-8217--7581e53dab7b6eb6.json,succ,113,0,0
SampleTBar/patches-out/Closure/92/modify-CompilerInput.java-9141--716d41b7fc7882bc.json,succ,2,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-37295-406c4d410ab3950e.json,succ,6,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-28264--3657406379941446.json,succ,60,0,0
SampleTBar/patches-out/Lang/25/modify-DurationFormatUtils.java-17350--698e40af62f4cf18.json,succ,113,0,0
SampleTBar/patches-out/Closure/56/modify-SourceFile.java-7005--2a3e1b9cbca26a27.json,succ,2,0,0
SampleTBar/patches-out/Time/24/modify-LocalDate.java-22148--1300ad360fb23976.json,succ,2,0,0
SampleTBar/patches-out/Lang/34/modify-DateUtils.java-37320-1fb78c30282cb173.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-MethodUtils.java-17561--14fa4cb87949f8bd.json,succ,1,0,0
SampleTBar/patches-out/Chart/23/modify-AbstractRenderer.java-82386-1efe5184e9b010bd.json,succ,2,0,0
SampleTBar/patches-out/Closure/56/modify-DiagnosticGroup.java-2224--3875c1e049a5b76.json,succ,4,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-28846--60e11e834f909eab.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-ExtendedMessageFormat.java-12313--6e721bf0bae8b528.json,succ,5,0,0
SampleTBar/patches-out/Lang/34/modify-DateUtils.java-72201-5eb1b48f7914727a.json,succ,11,0,0
SampleTBar/patches-out/Lang/51/modify-BooleanUtils.java-24955--221b4ac2d8281ac5.json,succ,47,0,0
SampleTBar/patches-out/Time/24/modify-GJChronology.java-7637-2b8fb09b1cf57dcc.json,succ,1,0,0
SampleTBar/patches-out/Lang/25/modify-NumberUtils.java-16004--ae8284476365dda.json,succ,1,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-21438--2c09b0f4580e9590.json,succ,22,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeZone.java-7351-399c2ad2ecb8b379.json,succ,17,0,0
SampleTBar/patches-out/Closure/56/modify-SourceFile.java-6182--176ab90f10b64e54.json,succ,1,0,0
SampleTBar/patches-out/Time/24/modify-BasicWeekyearDateTimeField.java-4718-222c7f975d3448b1.json,succ,42,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-24128-1d02de03341b796f.json,succ,7,0,0
SampleTBar/patches-out/Math/51/modify-BaseSecantSolver.java-6273-6403f9ccb72febfc.json,succ,16,0,0
SampleTBar/patches-out/Closure/56/modify-SourceFile.java-6202-18fd2455c264592b.json,succ,1,0,0
SampleTBar/patches-out/Closure/12/modify-Graph.java-8381--4fcc5bda324bfb1c.json,succ,35,0,0
SampleTBar/patches-out/Mockito/34/modify-ArgumentsComparator.java-1626--609779a6dcafb252.json,succ,36,0,0
SampleTBar/patches-out/Time/24/modify-BasicWeekyearDateTimeField.java-6770--6e5491ab47ecd13b.json,succ,2,0,0
SampleTBar/patches-out/Lang/25/modify-StopWatch.java-6792--6466aac26034d781.json,succ,1,0,0
SampleTBar/patches-out/Lang/15/modify-UnicodeUnescaper.java-1509--78cd9f180fff4f3b.json,succ,52,0,0
SampleTBar/patches-out/Time/8/modify-GJChronology.java-21976--20f0a1fd17b3a53c.json,succ,289,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-25026--25fc0c2b18ac424e.json,succ,44,0,0
SampleTBar/patches-out/Math/74/modify-AdamsMoultonIntegrator.java-16062-1606c4d5ec0cf7be.json,succ,15,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-12785-5029180532aff41f.json,succ,1,0,0
SampleTBar/patches-out/Time/8/modify-GJChronology.java-9659--25a757ebb7be7225.json,succ,1,0,0
SampleTBar/patches-out/Closure/92/modify-ScriptRuntime.java-16026--33705662dc576620.json,succ,1,0,0
SampleTBar/patches-out/Math/74/modify-BigFraction.java-33401-46d0ee5fb7addc43.json,succ,147,0,0
SampleTBar/patches-out/Math/74/modify-AdamsMoultonIntegrator.java-15775--7f52ffa14b0e03fc.json,succ,18,0,0
SampleTBar/patches-out/Lang/50/modify-FastDateFormat.java-23881-6ff9c1d2d551821d.json,succ,1,0,0
SampleTBar/patches-out/Math/51/modify-BaseAbstractUnivariateRealSolver.java-5902-7b6bc86f821d9754.json,succ,2,0,0
SampleTBar/patches-out/Math/74/modify-AdamsNordsieckTransformer.java-10619-6a5528a50ef02cb3.json,succ,7,0,0
SampleTBar/patches-out/Closure/12/modify-CheckPathsBetweenNodes.java-4671-18a084f8cebd8397.json,succ,9,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-7026--22b58fd01624464c.json,succ,56,0,0
SampleTBar/patches-out/Closure/12/modify-CheckPathsBetweenNodes.java-4577-3bae0f5fb2d2873.json,succ,2,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeFormat.java-20245--2ce9ddec502c5015.json,succ,61,0,0
SampleTBar/patches-out/Lang/51/modify-BooleanUtils.java-25427-d3a0d31e8590280.json,succ,19,0,0
SampleTBar/patches-out/Closure/12/modify-Graph.java-7634-3019ef763fc6e00e.json,succ,26,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-21296-25421dc11e369cdc.json,succ,22,0,0
SampleTBar/patches-out/Closure/92/modify-Compiler.java-9102--7ec411951e5b285c.json,succ,1,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-24251-69c76972a97ce1e.json,succ,30,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-3366-2f8ef1676fa5272d.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-ExtendedMessageFormat.java-6459--d6c321d4828d561.json,succ,1,0,0
SampleTBar/patches-out/Math/74/modify-AdamsMoultonIntegrator.java-14968--7c1453ab6b77b5be.json,succ,2,0,0
SampleTBar/patches-out/Closure/56/modify-Compiler.java-14300--7bbb87c178469af6.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-DurationFormatUtils.java-17308--c4be6ac93c50687.json,succ,15,0,0
SampleTBar/patches-out/Lang/34/modify-ExtendedMessageFormat.java-6857--1a9e587609211fcd.json,succ,32,0,0
SampleTBar/patches-out/Lang/34/modify-ExtendedMessageFormat.java-15706-2b854a9162ae7e60.json,succ,20,0,0
SampleTBar/patches-out/Time/8/modify-DateTimeZone.java-41236-a3c9ac1de7d8a3.json,succ,1,0,0
SampleTBar/patches-out/Chart/23/modify-AbstractRenderer.java-81112-65fb0a06740073bc.json,succ,2,0,0
SampleTBar/patches-out/Chart/23/modify-TextAnchor.java-4723-1051da8873ba6b84.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-DurationFormatUtils.java-18176-776f81200ba2effd.json,succ,2,0,0
SampleTBar/patches-out/Math/74/modify-AdamsMoultonIntegrator.java-14066-4cf3165f49b84e16.json,succ,17,0,0
SampleTBar/patches-out/Time/8/modify-DateTimeUtils.java-4156-2e3dd7c9adb72a7b.json,succ,2,0,0
SampleTBar/patches-out/Chart/23/modify-AbstractRenderer.java-81757--5bc1bbac4cc87cea.json,succ,2,0,0
SampleTBar/patches-out/Lang/15/modify-LookupTranslator.java-1416-36cd1512d5c2cf71.json,succ,1,0,0
SampleTBar/patches-out/Closure/92/modify-DiagnosticGroup.java-1825--1cee7eee9f2b67d5.json,succ,16,0,0
SampleTBar/patches-out/Time/24/modify-LocalDate.java-22374-4123538c93661d36.json,succ,88,0,0
SampleTBar/patches-out/Closure/12/modify-Graph.java-7327-68c90b3c4286f5a6.json,succ,2,0,0
SampleTBar/patches-out/Closure/92/modify-Compiler.java-35033-6f78a016e030dfd9.json,succ,68,0,0
SampleTBar/patches-out/Math/74/modify-AdamsMoultonIntegrator.java-13429--4ceb8daf5f6cc6a9.json,succ,26,0,0
SampleTBar/patches-out/Math/51/modify-ExceptionContext.java-4944--62a46be70798748a.json,succ,4,0,0
SampleTBar/patches-out/Closure/12/modify-SyntacticScopeCreator.java-4884--180dbf7cba5d3c70.json,succ,1,0,0
SampleTBar/patches-out/Lang/25/modify-DateUtils.java-72062-72661bd095c69c4e.json,succ,39,0,0
SampleTBar/patches-out/Closure/56/modify-Compiler.java-54528--212584ccf9cb256a.json,succ,112,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-29273-55577e128f5605ef.json,succ,115,0,0
SampleTBar/patches-out/Closure/56/modify-Compiler.java-15644-575474a860545f1d.json,succ,5,0,0
SampleTBar/patches-out/Lang/38/modify-DurationFormatUtils.java-22632-474e524c62e6afd.json,succ,137,0,0
SampleTBar/patches-out/Closure/56/modify-Compiler.java-56775-5bbeef209aff3b85.json,succ,1,0,0
SampleTBar/patches-out/Lang/38/modify-DateUtils.java-37205--71db5b03c72e5fab.json,succ,2,0,0
SampleTBar/patches-out/Lang/38/modify-DateUtils.java-72527-6ab641b92baf1f.json,succ,3,0,0
SampleTBar/patches-out/Lang/15/modify-CharSequenceTranslator.java-4432--18e0323e9a1eb68d.json,succ,6,0,0
SampleTBar/patches-out/Lang/25/modify-ExtendedMessageFormat.java-13749--48a9b342e3ab07bf.json,succ,14,0,0
SampleTBar/patches-out/Lang/34/modify-LocaleUtils.java-5032--7a15ce88120229cf.json,succ,10,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-15010-119cdece969de0ed.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-DurationFormatUtils.java-5734-25a97e10f66069e7.json,succ,2,0,0
SampleTBar/patches-out/Time/8/modify-GJChronology.java-7713-5db720e92696da9a.json,succ,17,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-7516--295a24ea4c2ec43c.json,succ,12,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeZone.java-24323-b21b4d9038c3f05.json,succ,1,0,0
SampleTBar/patches-out/Lang/15/modify-CharSequenceTranslator.java-3187--6d5f2cc5e12d4149.json,succ,1,0,0
SampleTBar/patches-out/Lang/15/modify-CharSequenceTranslator.java-3267--7b06df257fba9abe.json,succ,7,0,0
SampleTBar/patches-out/Lang/38/modify-ExtendedMessageFormat.java-6214--2c8d6185ac633590.json,succ,36,0,0
SampleTBar/patches-out/Math/74/modify-MatrixUtils.java-28535-77fbec82b0acd84.json,succ,1,0,0
SampleTBar/patches-out/Lang/15/modify-ArrayUtils.java-12312--7db928c957754386.json,succ,55,0,0
SampleTBar/patches-out/Closure/12/modify-MakeDeclaredNamesUnique.java-6094-68d9d251acf2e911.json,succ,7,0,0
SampleTBar/patches-out/Time/24/modify-GJChronology.java-12318--4666c47732078d4c.json,succ,1,0,0
SampleTBar/patches-out/Lang/25/modify-FastDateFormat.java-22416-436006dfe556cf42.json,succ,1,0,0
SampleTBar/patches-out/Closure/56/modify-LightweightMessageFormatter.java-2516-1aca9e55b80f3aac.json,succ,13,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-4453--1c1ce5805a9aadf9.json,succ,2,0,0
SampleTBar/patches-out/Closure/12/modify-FlowSensitiveInlineVariables.java-17348-19db7bea91cbce4d.json,succ,1,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeUtils.java-2938--6372740d11106c04.json,succ,3,0,0
SampleTBar/patches-out/Time/24/modify-GJChronology.java-7681--730f856e4f01394e.json,succ,1,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeZone.java-23852--6a8dc02649039fc.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-NumberUtils.java-18488--4f8742d80c952eef.json,succ,1,0,0
SampleTBar/patches-out/Math/43/modify-SummaryStatistics.java-20850-5c08f92918124fb.json,succ,73,0,0
SampleTBar/patches-out/Lang/34/modify-MethodUtils.java-9539-75f2d9d4e17f82d3.json,succ,1,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeZone.java-24106--1201826ef273e0e3.json,succ,2,0,0
SampleTBar/patches-out/Chart/23/modify-AbstractRenderer.java-83295-7989c9ebf884b84b.json,succ,2,0,0
SampleTBar/patches-out/Time/8/modify-GJChronology.java-21467-2b4bac06cd84476f.json,succ,389,0,0
SampleTBar/patches-out/Closure/12/modify-Token.java-8282--48575b97a082b2f0.json,succ,5,0,0
SampleTBar/patches-out/Math/51/modify-BaseSecantSolver.java-5215--4992a4f36171b9e5.json,succ,1,0,0
SampleTBar/patches-out/Closure/92/modify-AbstractCommandLineRunner.java-8728-2ba15bf9cd653b98.json,succ,16,0,0
SampleTBar/patches-out/Lang/34/modify-NumberUtils.java-27427--2d83a098a19b2fae.json,succ,52,0,0
SampleTBar/patches-out/Math/51/modify-BaseSecantSolver.java-6207-2f2fa5c95ea425.json,succ,50,0,0
SampleTBar/patches-out/Mockito/34/modify-ThreadSafeMockingProgress.java-1033--26b144763b215b4e.json,succ,9,0,0
SampleTBar/patches-out/Math/51/modify-ExceptionContext.java-5138--7d555d5f359b3145.json,succ,52,0,0
SampleTBar/patches-out/Time/24/modify-GJChronology.java-14659-4cf2b77a713cfd7.json,succ,25,0,0
SampleTBar/patches-out/Lang/25/modify-DateUtils.java-35201--7bb597a319b9f9c7.json,succ,15,0,0
SampleTBar/patches-out/Lang/38/modify-ExtendedMessageFormat.java-16383-3357207e8039ab83.json,succ,17,0,0
SampleTBar/patches-out/Lang/38/modify-ToStringStyle.java-17506--926492f4370c58c.json,succ,164,0,0
SampleTBar/patches-out/Lang/38/modify-NumberUtils.java-16449-baa0b5cdc087dd5.json,succ,1,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-24780--30906788708a8aa3.json,succ,4,0,0
SampleTBar/patches-out/Time/24/modify-LocalDate.java-20086-110fe6fd8500400c.json,succ,1,0,0
SampleTBar/patches-out/Math/43/modify-Variance.java-16690--5a99b75dc25ed0d5.json,succ,80,0,0
SampleTBar/patches-out/Chart/6/modify-AbstractObjectList.java-7654-28769d929ee8e7e2.json,succ,1,0,0
SampleTBar/patches-out/Math/51/modify-BaseSecantSolver.java-6858-43a8dc6c7838449c.json,succ,21,0,0
SampleTBar/patches-out/Closure/56/modify-JsMessageExtractor.java-4312--71c27ab31dada221.json,succ,6,0,0
SampleTBar/patches-out/Time/8/modify-UnsupportedDateTimeField.java-1958--27d6d8e806538182.json,succ,13,0,0
SampleTBar/patches-out/Closure/56/modify-LightweightMessageFormatter.java-2644--3f54145e061019d8.json,succ,2,0,0
SampleTBar/patches-out/Time/8/modify-DateTimeZone.java-30188--2b817dec025b32a1.json,succ,1,0,0
SampleTBar/patches-out/Math/58/modify-MessageFactory.java-2597--1e3135a33b8cfe0e.json,succ,17,0,0
SampleTBar/patches-out/Lang/38/modify-MemberUtils.java-2994-73a1d331840782cb.json,succ,1,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-6713-454bc7a492d1a9b4.json,succ,59,0,0
SampleTBar/patches-out/Time/8/modify-DateTimeZone.java-8427-98e89589a8a78d7.json,succ,2,0,0
SampleTBar/patches-out/Math/51/modify-BaseSecantSolver.java-5712-65e18ea9ea698b3e.json,succ,1,0,0
SampleTBar/patches-out/Lang/34/modify-DurationFormatUtils.java-18264--2187a23135ccf221.json,succ,37,0,0
SampleTBar/patches-out/Math/51/modify-BaseAbstractUnivariateRealSolver.java-5877-324a6a65cf1b976e.json,succ,31,0,0
SampleTBar/patches-out/Lang/15/modify-TypeUtils.java-12602--7ae5c19e51497796.json,succ,2,0,0
SampleTBar/patches-out/Math/51/modify-Incrementor.java-2293--11f580a2c2c196b6.json,succ,22,0,0
SampleTBar/patches-out/Closure/56/modify-Compiler.java-56909--5c56cfdd74a0d7b1.json,succ,189,0,0
SampleTBar/patches-out/Lang/34/modify-DurationFormatUtils.java-5565-18559f4550ce514a.json,succ,1,0,0
SampleTBar/patches-out/Time/24/modify-DateTimeZone.java-7003--441cad6a0d4dfe28.json,succ,1,0,0
SampleTBar/patches-out/Mockito/34/modify-MockitoCore.java-4674--15bebcc587cadd20.json,succ,10,0,0
SampleTBar/patches-out/Math/64/modify-LevenbergMarquardtOptimizer.java-25243--2fe125fb05b42776.json,succ,9,0,0
SampleTBar/patches-out/Closure/92/modify-Context.java-14549--adcf2092c5910c4.json,succ,27,0,0
SampleTBar/patches-out/Lang/25/modify-ExtendedMessageFormat.java-6069--430bc600aa8088f4.json,succ,18,0,0
SampleTBar/patches-out/Mockito/34/modify-Invocation.java-2910-72a0a47b87db9455.json,succ,1,0,0
SampleTBar/patches-out/Closure/92/modify-Compiler.java-24836-4d9ef3c6c293812d.json,succ,50,0,0
SampleTBar/patches-out/Time/8/modify-GJChronology.java-17970--27c756f0ba79c6aa.json,succ,91,0,0
SampleTBar/patches-out/Lang/34/modify-DateUtils.java-37375--50cf850999a04fc2.json,succ,821,0,0
SampleTBar/patches-out/Lang/38/modify-ExtendedMessageFormat.java-16136-2b8a1c11ca52b93d.json,succ,13,0,0
SampleTBar/patches-out/Math/51/modify-BaseAbstractUnivariateRealSolver.java-5823--66e42a67bdcb8c71.json,succ,2,0,0
SampleTBar/patches-out/Closure/12/modify-Node.java-41003-62d5af4b724d9917.json,succ,377,0,0
SampleTBar/patches-out/Math/51/modify-MaxCountExceededException.java-2094-76322f71c3e5b4c7.json,succ,6,0,0
SampleTBar/patches-out/Time/24/modify-GJChronology.java-12495--1b8649a952178b16.json,succ,1264,0,0
